Ticker,Inventory,Working Capital,Total Assets,Current Assets,Current Liabilities,Cash And Cash Equivalents,Total Debt,Stockholders Equity,Invested Capital,Reconciled Cost Of Revenue,Operating Revenue,Ebitda,Ebit,Interest Expense,Gross Profit,Net Income,mean,count
FEDU,,361132500.0,784863000.0,521412000.0,160279500.0,320393500.0,76873000.0,517314500.0,517314500.0,159223500.0,265671500.0,-1567000.0,-14507000.0,,106029000.0,-70829000.0,1.8,1.0
FEI,,,457713169.0,,,5425005.666666667,93100000.0,359925345.0,453025345.0,,-16715937.0,,,1803094.0,,-9778580.0,0.05555555555555555,36.0
FEIM,20841666.666666668,37424666.666666664,91521333.33333333,56145333.333333336,18720666.666666668,8392000.0,11818666.666666666,52111000.0,53766000.0,37596333.333333336,48019000.0,-3332666.6666666665,-6547666.666666667,103666.66666666667,10422666.666666666,-6003000.0,,
FELE,431962333.3333333,398834666.6666667,1513891000.0,733997000.0,335162333.3333333,72371000.0,209363333.33333334,954073666.6666666,1120427000.0,1084081333.3333333,1650969000.0,233804000.0,189992666.66666666,7116000.0,566887666.6666666,147217333.33333334,0.17500000000000002,12.0
FEMY,258790.33333333334,12505866.666666666,17692856.0,14542136.666666666,2036270.0,13689063.666666666,1217915.3333333333,-3413609.0,-3019654.6666666665,263649.3333333333,1141275.0,-7611824.333333333,-8596554.666666666,15081.0,768323.3333333334,-8615669.0,,
FEN,,,368708397.6666667,,,8431024.666666666,71366666.66666667,275207385.6666667,346574052.3333333,,1595959.3333333333,,,3808373.3333333335,,51380.666666666664,0.3466666666666666,12.0
FENC,288000.0,23974000.0,26923333.333333332,26844000.0,2870000.0,25072666.666666668,14943500.0,14091000.0,24053333.333333332,43000.0,568333.3333333334,-19352000.0,-19352000.0,371000.0,724500.0,-19723000.0,,
FENG,,1154952666.6666667,2403074000.0,2052857000.0,897904333.3333334,214252666.66666666,67826000.0,1460857333.3333333,1460857333.3333333,568396000.0,1008294333.3333334,-135869666.66666666,-202440000.0,,439898333.3333333,21672000.0,8.226,1.0
FERG,3495333333.3333335,3490666666.6666665,14275333333.333334,8585666666.666667,5095000000.0,1376000000.0,4417000000.0,4679666666.666667,7882000000.0,17005666666.666666,24392333333.333332,2467333333.3333335,2067000000.0,123333333.33333333,7386666666.666667,1518333333.3333333,1.6293333333333333,6.0
FET,254438333.33333334,312968666.6666667,838673000.0,483263000.0,170294333.33333334,75501333.33333333,303914000.0,347465666.6666667,603410666.6666666,484203666.6666667,584485666.6666666,14175333.333333334,-29209333.333333332,31267333.333333332,100282000.0,-58609333.333333336,,
FEXD,,-619613.5,117962193.5,374296.5,993910.0,311542.5,527502.0,109993488.0,110257239.0,,0.0,-2027390.0,-2027390.0,,,3837124.0,,
FEXDW,,-619613.5,117962193.5,374296.5,993910.0,311542.5,527502.0,109993488.0,110257239.0,,0.0,-2027390.0,-2027390.0,,,3837124.0,,
FF,29190000.0,249357333.33333334,380534333.3333333,290738000.0,41380666.666666664,170427666.66666666,588333.3333333334,314603666.6666667,314603666.6666667,279356000.0,307301666.6666667,31304000.0,20618666.666666668,136666.66666666666,27945666.666666668,29343333.333333332,0.4442857142857141,14.0
FFA,,,377768054.3333333,,,4297302.666666667,,375394563.6666667,,,23266132.0,,,,,22785644.666666668,0.305,12.0
FFBC,,,16435197000.0,,,427294666.6666667,876626666.6666666,2194128333.3333335,3068975333.3333335,,659347333.3333334,,,55138000.0,,192860666.66666666,0.23,12.0
FFC,,,1377278552.3333333,,,,484525000.0,890800181.3333334,1375325181.3333333,,-1460921.3333333333,,,7430998.666666667,,-3312604.0,0.12077777777777775,36.0
FFIC,,,8148417000.0,,,130288333.33333333,1016264000.0,658594000.0,1621731333.3333333,,237162333.33333334,,,60910333.333333336,,64470666.666666664,0.21333333333333337,12.0
FFIE,,-234960000.0,584367333.3333334,235407333.33333334,470367333.3333333,174394333.33333334,263685666.66666666,63102666.666666664,300269333.3333333,,0.0,-374387666.6666667,-378507333.3333333,43334333.333333336,,-421943000.0,,
FFIEW,,-234960000.0,584367333.3333334,235407333.33333334,470367333.3333333,174394333.33333334,263685666.66666666,63102666.666666664,300269333.3333333,,0.0,-374387666.6666667,-378507333.3333333,43334333.333333336,,-421943000.0,,
FFIN,,,12327009000.0,,,529450000.0,21053000.0,1567717000.0,1533533500.0,,499035000.0,,,17241666.666666668,,221357000.0,0.14583333333333331,12.0
FFIV,39439333.333333336,265681000.0,4983798000.0,1772266666.6666667,1506585666.6666667,729515000.0,717665333.3333334,2353819666.6666665,2722866666.6666665,480220000.0,2550027666.6666665,510894333.3333333,401931000.0,,2069807666.6666667,320280666.6666667,,
FFNW,,,1438971333.3333333,,,59400000.0,123680666.66666667,158180333.33333334,278180333.3333333,,48450666.666666664,,,11784333.333333334,,11348333.333333334,0.11000000000000003,12.0
FFWM,,,10055847666.666666,,,802652666.6666666,616354333.3333334,964713333.3333334,1581067666.6666667,,289184666.6666667,,,48789666.666666664,,101464000.0,0.09000000000000001,12.0
FG,,,47853666666.666664,,,1127333333.3333333,907000000.0,3458333333.3333335,4351666666.666667,,2801500000.0,,866500000.0,29000000.0,,673000000.0,,
FGB,,,64322585.666666664,,,1362326.3333333333,7900000.0,55079431.666666664,62979431.666666664,,-4998536.333333333,,,252311.33333333334,,-5246172.666666667,0.09166666666666666,12.0
FGBI,,,2834181666.6666665,,,214482666.66666666,110210666.66666667,212490333.33333334,322701000.0,,101678000.0,,,28283333.333333332,,25499666.666666668,0.15151541666666665,12.0
FGBIP,,,2834181666.6666665,,,214482666.66666666,110210666.66666667,212490333.33333334,322701000.0,,101678000.0,,,28283333.333333332,,25499666.666666668,0.3844285714285714,7.0
FGEN,29327000.0,353249666.6666667,736916000.0,573998333.3333334,220748666.66666666,335105333.3333333,76455666.66666667,203292333.33333334,203292333.33333334,14006666.666666666,184120666.66666666,-240275333.33333334,-256095333.33333334,1998333.3333333333,170114000.0,-257656000.0,,
FGF,,,41669666.666666664,,,10228000.0,,35165666.666666664,14422333.333333334,,-265666.6666666667,,,,,-9961000.0,,
FGFPP,,,41669666.666666664,,,10228000.0,,35165666.666666664,14422333.333333334,,-265666.6666666667,,,,,-9961000.0,0.5,12.0
FGI,14288298.0,5289920.333333333,58221750.333333336,45260199.666666664,39970279.333333336,5989960.666666667,20853273.333333332,10608605.333333334,22450843.666666668,128791072.66666667,156490359.66666666,7067451.0,6781380.666666667,476950.0,30705351.0,5438861.333333333,,
FHB,,,24077488000.0,,,942012333.3333334,91670000.0,2556673666.6666665,2644054500.0,,721105000.0,,,38482666.666666664,,239058000.0,0.25999999999999995,12.0
FHI,,330751666.6666667,2033168333.3333333,595273666.6666666,264522000.0,290642666.6666667,337206000.0,1098902000.0,1314212333.3333333,516201666.6666667,1398176333.3333333,410710666.6666667,381368333.3333333,5178666.666666667,881974666.6666666,278717666.6666667,0.35333333333333333,12.0
FHLTW,,521370.5,109945869.5,1240885.0,719514.5,1142087.0,,100226355.0,100226355.0,,0.0,-2407442.0,-2407442.0,,,59807.0,,
FHN,,,84084666666.66667,,,9351000000.0,2072666666.6666667,8154333333.333333,9559000000.0,,2891666666.6666665,,,230333333.33333334,,914666666.6666666,0.14999999999999997,12.0
FHN-PB,,,84084666666.66667,,,9351000000.0,2072666666.6666667,8154333333.333333,9559000000.0,,2891666666.6666665,,,230333333.33333334,,914666666.6666666,,
FHN-PC,,,84084666666.66667,,,9351000000.0,2072666666.6666667,8154333333.333333,9559000000.0,,2891666666.6666665,,,230333333.33333334,,914666666.6666666,0.4125,10.0
FHN-PD,,,84084666666.66667,,,9351000000.0,2072666666.6666667,8154333333.333333,9559000000.0,,2891666666.6666665,,,230333333.33333334,,914666666.6666666,0.7625,5.0
FHN-PE,,,84084666666.66667,,,9351000000.0,2072666666.6666667,8154333333.333333,9559000000.0,,2891666666.6666665,,,230333333.33333334,,914666666.6666666,0.4252083,10.0
FHN-PF,,,84084666666.66667,,,9351000000.0,2072666666.6666667,8154333333.333333,9559000000.0,,2891666666.6666665,,,230333333.33333334,,914666666.6666666,0.28302571428571427,7.0
FHTX,,292968333.3333333,393417000.0,333882666.6666667,40914333.333333336,82048333.33333333,63945000.0,81056666.66666667,87608000.0,,6992333.333333333,-89414000.0,-92039000.0,961666.6666666666,,-93000666.66666667,,
FI,,747666666.6666666,78245666666.66667,20877666666.666668,20130000000.0,881000000.0,21154333333.333332,31370000000.0,51700000000.0,7977333333.333333,16271666666.666666,5827666666.666667,2636000000.0,719333333.3333334,8294333333.333333,1607333333.3333333,,
FIBK,,,23202800000.0,,,1830600000.0,1003233333.3333334,2340066666.6666665,3342266666.6666665,,799400000.0,,,40933333.333333336,,185166666.66666666,0.4107692307692308,13.0
FICO,,88196666.66666667,1538683333.3333333,523255666.6666667,435059000.0,161983333.33333334,1384878000.0,-193935666.66666666,1121771666.6666667,309887666.6666667,1329456000.0,476370333.3333333,450895666.6666667,50412000.0,997530000.0,334012000.0,,
FIF,,,313681768.6666667,,,13666293.0,62800000.0,247170652.33333334,309970652.3333333,,17824468.333333332,,,1128443.6666666667,,17298806.0,0.06827777777777778,36.0
FIGS,104593000.0,201282333.33333334,280223333.3333333,256717333.33333334,55435000.0,137760666.66666666,9582000.0,216996333.33333334,216996333.33333334,114211000.0,396179333.3333333,36666000.0,35234666.666666664,239000.0,281968333.3333333,20462666.666666668,,
FIHL,,,6815033333.333333,,,760933333.3333334,470266666.6666667,1929500000.0,2376300000.0,,1157300000.0,,651533333.3333334,32933333.333333332,,615700000.0,,
FINS,,,449574613.5,,,100000.0,127472233.5,321217543.5,448689777.0,,7745482.5,,,3032939.0,,7076166.5,0.10583333333333335,36.0
FINV,,11994464333.333334,18134549000.0,16258366666.666666,4263902333.3333335,3562227000.0,84547333.33333333,10463419000.0,10463419000.0,1884884000.0,9014145666.666666,2555769666.6666665,2478879000.0,228320000.0,7653746000.0,2249343000.0,0.165,3.0
FINW,,,366169666.6666667,,,77901333.33333333,36463666.666666664,100591000.0,134714666.66666666,,70067000.0,,,1485000.0,,22632000.0,,
FIP,,134632666.66666666,2106570000.0,258434333.33333334,123801666.66666667,34021333.333333336,809584333.3333334,1083801333.3333333,1738022666.6666667,,144060333.33333334,-43608666.666666664,-95568333.33333333,26674000.0,,-96218000.0,0.03,1.0
FIS,,-3209000000.0,76683666666.66667,11141333333.333334,14350333333.333334,1475000000.0,20635333333.333332,41288333333.333336,61441333333.333336,6851333333.333333,10536666666.666666,4784000000.0,925666666.6666666,283666666.6666667,3685333333.3333335,-5381666666.666667,0.40333333333333327,12.0
FISI,,,5410119000.0,,,101152000.0,154018666.66666666,459703333.3333333,596418000.0,,197987333.33333334,,,21174666.666666668,,57534000.0,0.2733333333333334,12.0
FITB,,,207749333333.33334,,,3202333333.3333335,14957666666.666666,20882666666.666668,33724333333.333332,,7784666666.666667,,,736333333.3333334,,2214333333.3333335,0.29,12.0
FITBI,,,207749333333.33334,,,3202333333.3333335,14957666666.666666,20882666666.666668,33724333333.333332,,7784666666.666667,,,736333333.3333334,,2214333333.3333335,0.4139999999999999,12.0
FITBO,,,207749333333.33334,,,3202333333.3333335,14957666666.666666,20882666666.666668,33724333333.333332,,7784666666.666667,,,736333333.3333334,,2214333333.3333335,0.30900000000000005,12.0
FITBP,,,207749333333.33334,,,3202333333.3333335,14957666666.666666,20882666666.666668,33724333333.333332,,7784666666.666667,,,736333333.3333334,,2214333333.3333335,0.375,12.0
FIVE,368185500.0,318790500.0,2597615000.0,830076000.0,511285500.0,166878000.0,1204661000.0,1001085000.0,1001085000.0,1563858500.0,2405245500.0,344429500.0,267341500.0,7456500.0,841387000.0,201085500.0,,
FIVN,,557714000.0,1167056333.3333333,695018000.0,137304000.0,163923333.33333334,756430666.6666666,266753666.66666666,983573666.6666666,272961333.3333333,607781666.6666666,-7334000.0,-51751333.333333336,14625333.333333334,334820333.3333333,-63260000.0,,
FIX,23544666.666666668,148861333.33333334,2187982333.3333335,1048948000.0,900086666.6666666,56962000.0,412272000.0,834006000.0,1127342000.0,2739620333.3333335,3356886333.3333335,284226666.6666667,213920000.0,8029333.333333333,617266000.0,179811333.33333334,0.12208333333333336,12.0
FIXX,,176676000.0,234642666.66666666,197496000.0,20820000.0,119933000.0,22951000.0,181208000.0,181208000.0,,13293666.666666666,-113960666.66666667,-119831000.0,,,-76487666.66666667,,
FIZZ,79426666.66666667,221991000.0,557895666.6666666,366724666.6666667,144733666.66666666,182052333.33333334,51340666.666666664,349257333.3333333,359107333.3333333,667018666.6666666,1070205666.6666666,231657000.0,200475666.66666666,,403187000.0,154210000.0,3.0,2.0
FKWL,5652261.666666667,33738893.666666664,58407359.666666664,54879028.666666664,21140135.0,33411689.333333332,975145.0,35357439.333333336,35519872.666666664,77460105.33333333,94395135.0,9332438.333333334,8392185.666666666,,16935029.666666668,6495601.666666667,,
FL,1094500000.0,909500000.0,7589000000.0,2599000000.0,1689500000.0,1242000000.0,3290500000.0,3005000000.0,3288500000.0,5621500000.0,8261000000.0,1064000000.0,877500000.0,10500000.0,2639500000.0,608000000.0,0.29818181818181816,11.0
FLC,,,325825646.3333333,,,,114966666.66666667,210277999.66666666,325244666.3333333,,229613.66666666666,,,1767299.0,,-638791.6666666666,0.12402777777777779,36.0
FLEX,4753333333.333333,3010000000.0,16283666666.666666,11595333333.333334,8585333333.333333,2508000000.0,4153333333.3333335,3465333333.3333335,7071333333.333333,22644000000.0,24791666666.666668,1399333333.3333333,839666666.6666666,154992666.66666666,1652666666.6666667,545666666.6666666,,
FLFV,,170176.0,101240621.0,715123.0,544947.0,546632.0,,97274424.0,97274424.0,,0.0,-508379.0,-508379.0,,,404616.0,,
FLFVW,,170176.0,101240621.0,715123.0,544947.0,546632.0,,97274424.0,97274424.0,,0.0,-508379.0,-508379.0,,,404616.0,,
FLGC,4553000.0,23474333.333333332,61972666.666666664,32244000.0,8769666.666666666,20891333.333333332,2043333.3333333333,50117333.333333336,50592000.0,9782333.333333334,15419000.0,-19317666.666666668,-20398666.666666668,31000.0,5636666.666666667,-29278000.0,,
FLGT,10992333.333333334,479972333.3333333,1121744666.6666667,587816333.3333334,107844000.0,110608666.66666667,18980333.333333332,998273666.6666666,1017254000.0,172994666.66666666,677754666.6666666,398080333.3333333,382537666.6666667,,491952333.3333333,288359000.0,,
FLIC,,,4139813666.6666665,,,109678333.33333333,356175000.0,395155333.3333333,734596666.6666666,,121208000.0,,,21279000.0,,43741333.333333336,0.19384615384615383,13.0
FLJ,,-1508977666.6666667,441300000.0,150278000.0,1659255666.6666667,13253000.0,862093666.6666666,-1690482000.0,-976573000.0,959439000.0,402654333.3333333,-540148000.0,-627827333.3333334,91934666.66666667,6061666.666666667,-427581000.0,,
FLL,1550000.0,132300666.66666667,427262333.3333333,174955666.66666666,42655000.0,61002666.666666664,291556000.0,89727666.66666667,359970666.6666667,68611666.66666667,156343000.0,24575000.0,16970000.0,17849666.666666668,87731333.33333333,-983666.6666666666,,
FLNC,359944000.0,110441666.66666667,942451333.3333334,863507000.0,753065333.3333334,162646666.66666666,51371500.0,126543666.66666667,154135333.33333334,854755666.6666666,813274333.3333334,-155727666.66666666,-160807000.0,1193666.6666666667,-41191666.666666664,-34828333.333333336,,
FLNG,5123000.0,106722333.33333333,2518817666.6666665,245594666.66666666,138872333.33333334,220619666.66666666,1583209666.6666667,877217333.3333334,2460427000.0,118367000.0,285276333.3333333,239052666.66666666,177751666.66666666,58207333.333333336,166909333.33333334,119450666.66666667,0.5549999999999999,10.0
FLNT,,42410666.666666664,270790333.3333333,95202666.66666667,52792000.0,27033666.666666668,50043666.666666664,174750000.0,216916333.33333334,242112666.66666666,333701000.0,-25718333.333333332,-39613666.666666664,3166333.3333333335,91588333.33333333,-43728000.0,,
FLO,213035666.66666666,266938000.0,3296443333.3333335,796420333.3333334,529482333.3333333,219493666.66666666,1241240333.3333333,1409186000.0,2340711000.0,2291128000.0,4508193333.333333,429779666.6666667,289813000.0,33081666.666666668,2217065333.3333335,195633000.0,0.20750000000000005,12.0
FLR,,1618990666.6666667,7075270666.666667,5086336333.333333,3467345666.6666665,2282260333.3333335,1342662666.6666667,1403082333.3333333,2745745000.0,13616467666.666666,14019309666.666666,122812666.66666667,38621333.333333336,71456666.66666667,402842000.0,-243348666.66666666,0.1,1.0
FLS,716237666.6666666,1409131000.0,4951693000.0,2581327333.3333335,1172196333.3333333,729565666.6666666,1633864666.6666667,1786767666.6666667,3221174333.3333335,2574508333.3333335,3628104666.6666665,313944333.3333333,216768333.33333334,53349666.666666664,1053596333.3333334,148352666.66666666,0.20000000000000004,12.0
FLT,,82800333.33333333,12896164000.0,5183506000.0,5100705666.666667,1296696666.6666667,5772612666.666667,2921161333.3333335,8693774000.0,640297000.0,2883240000.0,1512148000.0,1225054333.3333333,136056666.66666666,2242943666.6666665,832680000.0,,
FLUT,,-349733333.3333333,18083300000.0,2107366666.6666667,2457100000.0,784333333.3333334,4384266666.666667,10474866666.666666,14570933333.333334,2332500000.0,6047766666.666667,809166666.6666666,2633333.3333333335,190000000.0,3715266666.6666665,-226633333.33333334,,
FLUX,10677000.0,5807333.333333333,23706000.0,19398333.333333332,13591000.0,1974666.6666666667,7772000.0,6840000.0,11351000.0,23385666.666666668,28477333.333333332,-13028666.666666666,-13358666.666666666,887333.3333333334,5091666.666666667,-14246000.0,,
FLWS,166395333.33333334,138320000.0,982001666.6666666,375642333.3333333,237322333.33333334,148514666.66666666,244255000.0,472751000.0,618273666.6666666,1159801333.3333333,1853505000.0,132041666.66666667,90674666.66666667,4655000.0,780121000.0,69086666.66666667,,
